identifier;_event;icon;name_nl;name_en;name_fr;name_de;name_es;description_nl;description_en;description_fr;description_de;description_es;url;created;modified;ctcname;date_start;date_end;location;Lat;address;postal;local;country;Long;geopoint;Theme
2844;http://stad.gent/id/event/tourism/603e2ccd-8539-4d18-a305-cb1fb301008c;https://visit.gent.be/themes/custom/vg_theme/icon/red/concert.svg;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Tussen de bloemen genieten van muziek;Enjoy music among the flowers;De la musique au milieu des fleurs;Genießen Sie Musik zwischen den Blumen;Música entre flores;https://visit.gent.be/nl/agenda/kouterconcerten;2018-04-27T15:25:24+02:00;2022-05-06T11:01:13+02:00;Vlamo Oost-Vlaanderen vzw;2022-05-01;2022-09-30;POINT (3.731992 51.049797;(3.731992;Charles De Kerckhovelaan 17;9000;Gent;BE;POINT;;Music
2844;http://stad.gent/id/event/tourism/603e2ccd-8539-4d18-a305-cb1fb301008c;https://visit.gent.be/themes/custom/vg_theme/icon/red/concert.svg;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Tussen de bloemen genieten van muziek;Enjoy music among the flowers;De la musique au milieu des fleurs;Genießen Sie Musik zwischen den Blumen;Música entre flores;https://visit.gent.be/nl/agenda/kouterconcerten;2018-04-27T15:25:24+02:00;2022-05-06T11:01:13+02:00;Vlamo Oost-Vlaanderen vzw;2022-05-01;2022-09-30;POINT (3.7237128413504 51.05016058872;(3.7237128413504;Charles De Kerckhovelaan 17;9000;Gent;BE;POINT;;Music
2844;http://stad.gent/id/event/tourism/603e2ccd-8539-4d18-a305-cb1fb301008c;https://visit.gent.be/themes/custom/vg_theme/icon/red/concert.svg;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Tussen de bloemen genieten van muziek;Enjoy music among the flowers;De la musique au milieu des fleurs;Genießen Sie Musik zwischen den Blumen;Música entre flores;https://visit.gent.be/nl/agenda/kouterconcerten;2018-04-27T15:25:24+02:00;2022-05-06T11:01:13+02:00;Vlamo Oost-Vlaanderen vzw;2022-05-01;2022-09-30;POINT (3.721239 51.036923;(3.721239;Charles De Kerckhovelaan 17;9000;Gent;BE;POINT;;Music
2844;http://stad.gent/id/event/tourism/603e2ccd-8539-4d18-a305-cb1fb301008c;https://visit.gent.be/themes/custom/vg_theme/icon/red/concert.svg;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Tussen de bloemen genieten van muziek;Enjoy music among the flowers;De la musique au milieu des fleurs;Genießen Sie Musik zwischen den Blumen;Música entre flores;https://visit.gent.be/nl/agenda/kouterconcerten;2018-04-27T15:25:24+02:00;2022-05-06T11:01:13+02:00;Vlamo Oost-Vlaanderen vzw;2022-05-01;2022-09-30;POINT (3.7590923535483 51.060006709433;(3.7590923535483;Charles De Kerckhovelaan 17;9000;Gent;BE;POINT;;Music
2844;http://stad.gent/id/event/tourism/603e2ccd-8539-4d18-a305-cb1fb301008c;https://visit.gent.be/themes/custom/vg_theme/icon/red/concert.svg;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Tussen de bloemen genieten van muziek;Enjoy music among the flowers;De la musique au milieu des fleurs;Genießen Sie Musik zwischen den Blumen;Música entre flores;https://visit.gent.be/nl/agenda/kouterconcerten;2018-04-27T15:25:24+02:00;2022-05-06T11:01:13+02:00;Vlamo Oost-Vlaanderen vzw;2022-05-01;2022-09-30;POINT (3.740148 51.042796;(3.740148;Charles De Kerckhovelaan 17;9000;Gent;BE;POINT;;Music
2844;http://stad.gent/id/event/tourism/603e2ccd-8539-4d18-a305-cb1fb301008c;https://visit.gent.be/themes/custom/vg_theme/icon/red/concert.svg;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Tussen de bloemen genieten van muziek;Enjoy music among the flowers;De la musique au milieu des fleurs;Genießen Sie Musik zwischen den Blumen;Música entre flores;https://visit.gent.be/nl/agenda/kouterconcerten;2018-04-27T15:25:24+02:00;2022-05-06T11:01:13+02:00;Vlamo Oost-Vlaanderen vzw;2022-05-01;2022-09-30;POINT (3.73202 51.061421;(3.73202;Charles De Kerckhovelaan 17;9000;Gent;BE;POINT;;Music
2844;http://stad.gent/id/event/tourism/603e2ccd-8539-4d18-a305-cb1fb301008c;https://visit.gent.be/themes/custom/vg_theme/icon/red/concert.svg;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Tussen de bloemen genieten van muziek;Enjoy music among the flowers;De la musique au milieu des fleurs;Genießen Sie Musik zwischen den Blumen;Música entre flores;https://visit.gent.be/nl/agenda/kouterconcerten;2018-04-27T15:25:24+02:00;2022-05-06T11:01:13+02:00;Vlamo Oost-Vlaanderen vzw;2022-05-01;2022-09-30;POINT (3.7232207238731 51.036002450503;(3.7232207238731;Charles De Kerckhovelaan 17;9000;Gent;BE;POINT;;Music
2844;http://stad.gent/id/event/tourism/603e2ccd-8539-4d18-a305-cb1fb301008c;https://visit.gent.be/themes/custom/vg_theme/icon/red/concert.svg;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Tussen de bloemen genieten van muziek;Enjoy music among the flowers;De la musique au milieu des fleurs;Genießen Sie Musik zwischen den Blumen;Música entre flores;https://visit.gent.be/nl/agenda/kouterconcerten;2018-04-27T15:25:24+02:00;2022-05-06T11:01:13+02:00;Vlamo Oost-Vlaanderen vzw;2022-05-01;2022-09-30;POINT (3.7243806011887 51.054009100213;(3.7243806011887;Charles De Kerckhovelaan 17;9000;Gent;BE;POINT;;Music
2844;http://stad.gent/id/event/tourism/603e2ccd-8539-4d18-a305-cb1fb301008c;https://visit.gent.be/themes/custom/vg_theme/icon/red/concert.svg;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Tussen de bloemen genieten van muziek;Enjoy music among the flowers;De la musique au milieu des fleurs;Genießen Sie Musik zwischen den Blumen;Música entre flores;https://visit.gent.be/nl/agenda/kouterconcerten;2018-04-27T15:25:24+02:00;2022-05-06T11:01:13+02:00;Vlamo Oost-Vlaanderen vzw;2022-05-01;2022-09-30;POINT (3.7344335583706 51.054278940654;(3.7344335583706;Charles De Kerckhovelaan 17;9000;Gent;BE;POINT;;Music
2844;http://stad.gent/id/event/tourism/603e2ccd-8539-4d18-a305-cb1fb301008c;https://visit.gent.be/themes/custom/vg_theme/icon/red/concert.svg;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Tussen de bloemen genieten van muziek;Enjoy music among the flowers;De la musique au milieu des fleurs;Genießen Sie Musik zwischen den Blumen;Música entre flores;https://visit.gent.be/nl/agenda/kouterconcerten;2018-04-27T15:25:24+02:00;2022-05-06T11:01:13+02:00;Vlamo Oost-Vlaanderen vzw;2022-05-01;2022-09-30;POINT (3.743856 51.0301;(3.743856;Charles De Kerckhovelaan 17;9000;Gent;BE;POINT;;Music
2844;http://stad.gent/id/event/tourism/603e2ccd-8539-4d18-a305-cb1fb301008c;https://visit.gent.be/themes/custom/vg_theme/icon/red/concert.svg;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Tussen de bloemen genieten van muziek;Enjoy music among the flowers;De la musique au milieu des fleurs;Genießen Sie Musik zwischen den Blumen;Música entre flores;https://visit.gent.be/nl/agenda/kouterconcerten;2018-04-27T15:25:24+02:00;2022-05-06T11:01:13+02:00;Vlamo Oost-Vlaanderen vzw;2022-05-01;2022-09-30;POINT (3.676931 51.080259;(3.676931;Charles De Kerckhovelaan 17;9000;Gent;BE;POINT;;Music
2844;http://stad.gent/id/event/tourism/603e2ccd-8539-4d18-a305-cb1fb301008c;https://visit.gent.be/themes/custom/vg_theme/icon/red/concert.svg;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Tussen de bloemen genieten van muziek;Enjoy music among the flowers;De la musique au milieu des fleurs;Genießen Sie Musik zwischen den Blumen;Música entre flores;https://visit.gent.be/nl/agenda/kouterconcerten;2018-04-27T15:25:24+02:00;2022-05-06T11:01:13+02:00;Vlamo Oost-Vlaanderen vzw;2022-05-01;2022-09-30;POINT (3.756447 51.052406;(3.756447;Charles De Kerckhovelaan 17;9000;Gent;BE;POINT;;Music
2844;http://stad.gent/id/event/tourism/603e2ccd-8539-4d18-a305-cb1fb301008c;https://visit.gent.be/themes/custom/vg_theme/icon/red/concert.svg;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Tussen de bloemen genieten van muziek;Enjoy music among the flowers;De la musique au milieu des fleurs;Genießen Sie Musik zwischen den Blumen;Música entre flores;https://visit.gent.be/nl/agenda/kouterconcerten;2018-04-27T15:25:24+02:00;2022-05-06T11:01:13+02:00;Vlamo Oost-Vlaanderen vzw;2022-05-01;2022-09-30;POINT (3.72237 51.069118;(3.72237;Charles De Kerckhovelaan 17;9000;Gent;BE;POINT;;Music
2844;http://stad.gent/id/event/tourism/603e2ccd-8539-4d18-a305-cb1fb301008c;https://visit.gent.be/themes/custom/vg_theme/icon/red/concert.svg;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Tussen de bloemen genieten van muziek;Enjoy music among the flowers;De la musique au milieu des fleurs;Genießen Sie Musik zwischen den Blumen;Música entre flores;https://visit.gent.be/nl/agenda/kouterconcerten;2018-04-27T15:25:24+02:00;2022-05-06T11:01:13+02:00;Vlamo Oost-Vlaanderen vzw;2022-05-01;2022-09-30;POINT (3.754549 51.039927;(3.754549;Charles De Kerckhovelaan 17;9000;Gent;BE;POINT;;Music
2844;http://stad.gent/id/event/tourism/603e2ccd-8539-4d18-a305-cb1fb301008c;https://visit.gent.be/themes/custom/vg_theme/icon/red/concert.svg;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Tussen de bloemen genieten van muziek;Enjoy music among the flowers;De la musique au milieu des fleurs;Genießen Sie Musik zwischen den Blumen;Música entre flores;https://visit.gent.be/nl/agenda/kouterconcerten;2018-04-27T15:25:24+02:00;2022-05-06T11:01:13+02:00;Vlamo Oost-Vlaanderen vzw;2022-05-01;2022-09-30;POINT (3.741654 51.037401;(3.741654;Charles De Kerckhovelaan 17;9000;Gent;BE;POINT;;Music
2844;http://stad.gent/id/event/tourism/603e2ccd-8539-4d18-a305-cb1fb301008c;https://visit.gent.be/themes/custom/vg_theme/icon/red/concert.svg;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Tussen de bloemen genieten van muziek;Enjoy music among the flowers;De la musique au milieu des fleurs;Genießen Sie Musik zwischen den Blumen;Música entre flores;https://visit.gent.be/nl/agenda/kouterconcerten;2018-04-27T15:25:24+02:00;2022-05-06T11:01:13+02:00;Vlamo Oost-Vlaanderen vzw;2022-05-01;2022-09-30;POINT (3.721851 51.046236;(3.721851;Charles De Kerckhovelaan 17;9000;Gent;BE;POINT;;Music
2844;http://stad.gent/id/event/tourism/603e2ccd-8539-4d18-a305-cb1fb301008c;https://visit.gent.be/themes/custom/vg_theme/icon/red/concert.svg;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Tussen de bloemen genieten van muziek;Enjoy music among the flowers;De la musique au milieu des fleurs;Genießen Sie Musik zwischen den Blumen;Música entre flores;https://visit.gent.be/nl/agenda/kouterconcerten;2018-04-27T15:25:24+02:00;2022-05-06T11:01:13+02:00;Vlamo Oost-Vlaanderen vzw;2022-05-01;2022-09-30;POINT (3.736005 51.061534;(3.736005;Charles De Kerckhovelaan 17;9000;Gent;BE;POINT;;Music
2844;http://stad.gent/id/event/tourism/603e2ccd-8539-4d18-a305-cb1fb301008c;https://visit.gent.be/themes/custom/vg_theme/icon/red/concert.svg;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Kouterconcerten;Tussen de bloemen genieten van muziek;Enjoy music among the flowers;De la musique au milieu des fleurs;Genießen Sie Musik zwischen den Blumen;Música entre flores;https://visit.gent.be/nl/agenda/kouterconcerten;2018-04-27T15:25:24+02:00;2022-05-06T11:01:13+02:00;Vlamo Oost-Vlaanderen vzw;2022-05-01;2022-09-30;POINT (3.721211 51.056735;(3.721211;Charles De Kerckhovelaan 17;9000;Gent;BE;POINT;;Music
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.740276 51.056227;(3.740276;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.71805 51.067344;(3.71805;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.725522 51.053257;(3.725522;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.71008 51.036911;(3.71008;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.721165 51.05635;(3.721165;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.7236884752855 51.050158042152;(3.7236884752855;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.7251888166002 51.05349076559;(3.7251888166002;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.7248841177216 51.053546066957;(3.7248841177216;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.7233262978244 51.057382956893;(3.7233262978244;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.735759 51.054406;(3.735759;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.725324 51.053337;(3.725324;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.721641 51.053708;(3.721641;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.734107 51.040079;(3.734107;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.736092 51.054117;(3.736092;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.729985 51.056208;(3.729985;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.715025 51.059398;(3.715025;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.720372 51.052082;(3.720372;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.67895 51.07121;(3.67895;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.718971 51.053461;(3.718971;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.7228980429916 51.038234970509;(3.7228980429916;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.721672 51.051644;(3.721672;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
